coin,unlock_date,allocation,is_tge,tokens_amount,tokens_percent,usd_amount,price_minus_5d,price_minus_3d,price_minus_1d,price_on_unlock,price_plus_1d,price_plus_3d,price_plus_5d,change_5d_before,change_5d_after,change_total_10d,market_cap,current_price
celestia,2024-12-05,R&D & Ecosystem,False,183390.32,0.018339,84066.12,7.992,8.003,8.157,8.318,8.207,8.491,6.544,4.079079079079075,-21.327242125510942,-18.118118118118122,,0.4586
celestia,2024-12-05,Series A&B Round,False,361616.44,0.036162,165764.98,7.992,8.003,8.157,8.318,8.207,8.491,6.544,4.079079079079075,-21.327242125510942,-18.118118118118122,,0.4586
celestia,2024-12-05,Seed Round,False,291863.01,0.029186,133790.01,7.992,8.003,8.157,8.318,8.207,8.491,6.544,4.079079079079075,-21.327242125510942,-18.118118118118122,,0.4586
celestia,2024-12-06,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.432,7.632,8.318,8.207,8.801,8.307,6.687,-2.6684060721062575,-18.520774948214942,-20.694971537001898,,0.4586
celestia,2024-12-06,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.432,7.632,8.318,8.207,8.801,8.307,6.687,-2.6684060721062575,-18.520774948214942,-20.694971537001898,,0.4586
celestia,2024-12-06,Series A&B Round,False,361616.44,0.036162,165764.98,8.432,7.632,8.318,8.207,8.801,8.307,6.687,-2.6684060721062575,-18.520774948214942,-20.694971537001898,,0.4586
celestia,2024-12-06,Seed Round,False,291863.01,0.029186,133790.01,8.432,7.632,8.318,8.207,8.801,8.307,6.687,-2.6684060721062575,-18.520774948214942,-20.694971537001898,,0.4586
celestia,2024-12-07,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.003,8.157,8.207,8.801,8.491,6.544,7.222,9.971260777208547,-17.941143051925916,-9.758840434836932,,0.4586
celestia,2024-12-07,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.003,8.157,8.207,8.801,8.491,6.544,7.222,9.971260777208547,-17.941143051925916,-9.758840434836932,,0.4586
celestia,2024-12-07,Series A&B Round,False,361616.44,0.036162,165764.98,8.003,8.157,8.207,8.801,8.491,6.544,7.222,9.971260777208547,-17.941143051925916,-9.758840434836932,,0.4586
celestia,2024-12-07,Seed Round,False,291863.01,0.029186,133790.01,8.003,8.157,8.207,8.801,8.491,6.544,7.222,9.971260777208547,-17.941143051925916,-9.758840434836932,,0.4586
celestia,2024-12-08,Initial Core Contributors,False,161534.25,0.016153,74047.3,7.632,8.318,8.801,8.491,8.307,6.687,7.285,11.25524109014675,-14.203274054881634,-4.546645702306074,,0.4586
celestia,2024-12-08,R&D & Ecosystem,False,183390.32,0.018339,84066.12,7.632,8.318,8.801,8.491,8.307,6.687,7.285,11.25524109014675,-14.203274054881634,-4.546645702306074,,0.4586
celestia,2024-12-08,Series A&B Round,False,361616.44,0.036162,165764.98,7.632,8.318,8.801,8.491,8.307,6.687,7.285,11.25524109014675,-14.203274054881634,-4.546645702306074,,0.4586
celestia,2024-12-08,Seed Round,False,291863.01,0.029186,133790.01,7.632,8.318,8.801,8.491,8.307,6.687,7.285,11.25524109014675,-14.203274054881634,-4.546645702306074,,0.4586
celestia,2024-12-09,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.157,8.207,8.491,8.307,6.544,7.222,7.101,1.8389113644722368,-14.51787648970748,-12.945936005884517,,0.4586
celestia,2024-12-09,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.157,8.207,8.491,8.307,6.544,7.222,7.101,1.8389113644722368,-14.51787648970748,-12.945936005884517,,0.4586
celestia,2024-12-09,Series A&B Round,False,361616.44,0.036162,165764.98,8.157,8.207,8.491,8.307,6.544,7.222,7.101,1.8389113644722368,-14.51787648970748,-12.945936005884517,,0.4586
celestia,2024-12-09,Seed Round,False,291863.01,0.029186,133790.01,8.157,8.207,8.491,8.307,6.544,7.222,7.101,1.8389113644722368,-14.51787648970748,-12.945936005884517,,0.4586
celestia,2024-12-10,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.318,8.801,8.307,6.544,6.687,7.285,6.831,-21.327242125510942,4.385696821515905,-17.87689348401057,,0.4586
celestia,2024-12-10,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.318,8.801,8.307,6.544,6.687,7.285,6.831,-21.327242125510942,4.385696821515905,-17.87689348401057,,0.4586
celestia,2024-12-10,Series A&B Round,False,361616.44,0.036162,165764.98,8.318,8.801,8.307,6.544,6.687,7.285,6.831,-21.327242125510942,4.385696821515905,-17.87689348401057,,0.4586
celestia,2024-12-10,Seed Round,False,291863.01,0.029186,133790.01,8.318,8.801,8.307,6.544,6.687,7.285,6.831,-21.327242125510942,4.385696821515905,-17.87689348401057,,0.4586
celestia,2024-12-11,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.207,8.491,6.544,6.687,7.222,7.101,6.915,-18.520774948214942,3.4096007178106733,-15.742658705982704,,0.4586
celestia,2024-12-11,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.207,8.491,6.544,6.687,7.222,7.101,6.915,-18.520774948214942,3.4096007178106733,-15.742658705982704,,0.4586
celestia,2024-12-11,Series A&B Round,False,361616.44,0.036162,165764.98,8.207,8.491,6.544,6.687,7.222,7.101,6.915,-18.520774948214942,3.4096007178106733,-15.742658705982704,,0.4586
celestia,2024-12-11,Seed Round,False,291863.01,0.029186,133790.01,8.207,8.491,6.544,6.687,7.222,7.101,6.915,-18.520774948214942,3.4096007178106733,-15.742658705982704,,0.4586
celestia,2024-12-12,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.801,8.307,6.687,7.222,7.285,6.831,6.461,-17.941143051925916,-10.537247299916922,-26.587887740029544,,0.4586
celestia,2024-12-12,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.801,8.307,6.687,7.222,7.285,6.831,6.461,-17.941143051925916,-10.537247299916922,-26.587887740029544,,0.4586
celestia,2024-12-12,Series A&B Round,False,361616.44,0.036162,165764.98,8.801,8.307,6.687,7.222,7.285,6.831,6.461,-17.941143051925916,-10.537247299916922,-26.587887740029544,,0.4586
celestia,2024-12-12,Seed Round,False,291863.01,0.029186,133790.01,8.801,8.307,6.687,7.222,7.285,6.831,6.461,-17.941143051925916,-10.537247299916922,-26.587887740029544,,0.4586
celestia,2024-12-13,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.491,6.544,7.222,7.285,7.101,6.915,6.303,-14.203274054881634,-13.479752916952645,-25.76846072311859,,0.4586
celestia,2024-12-13,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.491,6.544,7.222,7.285,7.101,6.915,6.303,-14.203274054881634,-13.479752916952645,-25.76846072311859,,0.4586
celestia,2024-12-13,Series A&B Round,False,361616.44,0.036162,165764.98,8.491,6.544,7.222,7.285,7.101,6.915,6.303,-14.203274054881634,-13.479752916952645,-25.76846072311859,,0.4586
celestia,2024-12-13,Seed Round,False,291863.01,0.029186,133790.01,8.491,6.544,7.222,7.285,7.101,6.915,6.303,-14.203274054881634,-13.479752916952645,-25.76846072311859,,0.4586
celestia,2024-12-14,Initial Core Contributors,False,161534.25,0.016153,74047.3,8.307,6.687,7.285,7.101,6.831,6.461,5.778,-14.51787648970748,-18.63117870722434,-30.444203683640314,,0.4586
celestia,2024-12-14,R&D & Ecosystem,False,183390.32,0.018339,84066.12,8.307,6.687,7.285,7.101,6.831,6.461,5.778,-14.51787648970748,-18.63117870722434,-30.444203683640314,,0.4586
celestia,2024-12-14,Series A&B Round,False,361616.44,0.036162,165764.98,8.307,6.687,7.285,7.101,6.831,6.461,5.778,-14.51787648970748,-18.63117870722434,-30.444203683640314,,0.4586
celestia,2024-12-14,Seed Round,False,291863.01,0.029186,133790.01,8.307,6.687,7.285,7.101,6.831,6.461,5.778,-14.51787648970748,-18.63117870722434,-30.444203683640314,,0.4586
celestia,2024-12-15,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.544,7.222,7.101,6.831,6.915,6.303,5.07,4.385696821515905,-25.77953447518665,-22.5244498777506,,0.4586
celestia,2024-12-15,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.544,7.222,7.101,6.831,6.915,6.303,5.07,4.385696821515905,-25.77953447518665,-22.5244498777506,,0.4586
celestia,2024-12-15,Series A&B Round,False,361616.44,0.036162,165764.98,6.544,7.222,7.101,6.831,6.915,6.303,5.07,4.385696821515905,-25.77953447518665,-22.5244498777506,,0.4586
celestia,2024-12-15,Seed Round,False,291863.01,0.029186,133790.01,6.544,7.222,7.101,6.831,6.915,6.303,5.07,4.385696821515905,-25.77953447518665,-22.5244498777506,,0.4586
celestia,2024-12-16,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.687,7.285,6.831,6.915,6.461,5.778,5.245,3.4096007178106733,-24.150397686189443,-21.564229101241217,,0.4586
celestia,2024-12-16,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.687,7.285,6.831,6.915,6.461,5.778,5.245,3.4096007178106733,-24.150397686189443,-21.564229101241217,,0.4586
celestia,2024-12-16,Series A&B Round,False,361616.44,0.036162,165764.98,6.687,7.285,6.831,6.915,6.461,5.778,5.245,3.4096007178106733,-24.150397686189443,-21.564229101241217,,0.4586
celestia,2024-12-16,Seed Round,False,291863.01,0.029186,133790.01,6.687,7.285,6.831,6.915,6.461,5.778,5.245,3.4096007178106733,-24.150397686189443,-21.564229101241217,,0.4586
celestia,2024-12-17,Initial Core Contributors,False,161534.25,0.016153,74047.3,7.222,7.101,6.915,6.461,6.303,5.07,4.958,-10.537247299916922,-23.262652840117628,-31.34865688175021,,0.4586
celestia,2024-12-17,R&D & Ecosystem,False,183390.32,0.018339,84066.12,7.222,7.101,6.915,6.461,6.303,5.07,4.958,-10.537247299916922,-23.262652840117628,-31.34865688175021,,0.4586
celestia,2024-12-17,Series A&B Round,False,361616.44,0.036162,165764.98,7.222,7.101,6.915,6.461,6.303,5.07,4.958,-10.537247299916922,-23.262652840117628,-31.34865688175021,,0.4586
celestia,2024-12-17,Seed Round,False,291863.01,0.029186,133790.01,7.222,7.101,6.915,6.461,6.303,5.07,4.958,-10.537247299916922,-23.262652840117628,-31.34865688175021,,0.4586
celestia,2024-12-18,Initial Core Contributors,False,161534.25,0.016153,74047.3,7.285,6.831,6.461,6.303,5.778,5.245,4.9087,-13.479752916952645,-22.121212121212128,-32.6190803019904,,0.4586
celestia,2024-12-18,R&D & Ecosystem,False,183390.32,0.018339,84066.12,7.285,6.831,6.461,6.303,5.778,5.245,4.9087,-13.479752916952645,-22.121212121212128,-32.6190803019904,,0.4586
celestia,2024-12-18,Series A&B Round,False,361616.44,0.036162,165764.98,7.285,6.831,6.461,6.303,5.778,5.245,4.9087,-13.479752916952645,-22.121212121212128,-32.6190803019904,,0.4586
celestia,2024-12-18,Seed Round,False,291863.01,0.029186,133790.01,7.285,6.831,6.461,6.303,5.778,5.245,4.9087,-13.479752916952645,-22.121212121212128,-32.6190803019904,,0.4586
celestia,2024-12-19,Initial Core Contributors,False,161534.25,0.016153,74047.3,7.101,6.915,6.303,5.778,5.07,4.958,5.299,-18.63117870722434,-8.290065766701266,-25.37670750598507,,0.4586
celestia,2024-12-19,R&D & Ecosystem,False,183390.32,0.018339,84066.12,7.101,6.915,6.303,5.778,5.07,4.958,5.299,-18.63117870722434,-8.290065766701266,-25.37670750598507,,0.4586
celestia,2024-12-19,Series A&B Round,False,361616.44,0.036162,165764.98,7.101,6.915,6.303,5.778,5.07,4.958,5.299,-18.63117870722434,-8.290065766701266,-25.37670750598507,,0.4586
celestia,2024-12-19,Seed Round,False,291863.01,0.029186,133790.01,7.101,6.915,6.303,5.778,5.07,4.958,5.299,-18.63117870722434,-8.290065766701266,-25.37670750598507,,0.4586
celestia,2024-12-20,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.831,6.461,5.778,5.07,5.245,4.9087,5.376,-25.77953447518665,6.035502958579882,-21.299956082564776,,0.4586
celestia,2024-12-20,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.831,6.461,5.778,5.07,5.245,4.9087,5.376,-25.77953447518665,6.035502958579882,-21.299956082564776,,0.4586
celestia,2024-12-20,Series A&B Round,False,361616.44,0.036162,165764.98,6.831,6.461,5.778,5.07,5.245,4.9087,5.376,-25.77953447518665,6.035502958579882,-21.299956082564776,,0.4586
celestia,2024-12-20,Seed Round,False,291863.01,0.029186,133790.01,6.831,6.461,5.778,5.07,5.245,4.9087,5.376,-25.77953447518665,6.035502958579882,-21.299956082564776,,0.4586
celestia,2024-12-21,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.915,6.303,5.07,5.245,4.958,5.299,5.144,-24.150397686189443,-1.925643469971401,-25.61099060014461,,0.4586
celestia,2024-12-21,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.915,6.303,5.07,5.245,4.958,5.299,5.144,-24.150397686189443,-1.925643469971401,-25.61099060014461,,0.4586
celestia,2024-12-21,Series A&B Round,False,361616.44,0.036162,165764.98,6.915,6.303,5.07,5.245,4.958,5.299,5.144,-24.150397686189443,-1.925643469971401,-25.61099060014461,,0.4586
celestia,2024-12-21,Seed Round,False,291863.01,0.029186,133790.01,6.915,6.303,5.07,5.245,4.958,5.299,5.144,-24.150397686189443,-1.925643469971401,-25.61099060014461,,0.4586
celestia,2024-12-22,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.461,5.778,5.245,4.958,4.9087,5.376,4.9074,-23.262652840117628,-1.0205728116175916,-24.045813341587994,,0.4586
celestia,2024-12-22,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.461,5.778,5.245,4.958,4.9087,5.376,4.9074,-23.262652840117628,-1.0205728116175916,-24.045813341587994,,0.4586
celestia,2024-12-22,Series A&B Round,False,361616.44,0.036162,165764.98,6.461,5.778,5.245,4.958,4.9087,5.376,4.9074,-23.262652840117628,-1.0205728116175916,-24.045813341587994,,0.4586
celestia,2024-12-22,Seed Round,False,291863.01,0.029186,133790.01,6.461,5.778,5.245,4.958,4.9087,5.376,4.9074,-23.262652840117628,-1.0205728116175916,-24.045813341587994,,0.4586
celestia,2024-12-23,Initial Core Contributors,False,161534.25,0.016153,74047.3,6.303,5.07,4.958,4.9087,5.299,5.144,4.7597,-22.121212121212128,-3.035426895104611,-24.485165794066326,,0.4586
celestia,2024-12-23,R&D & Ecosystem,False,183390.32,0.018339,84066.12,6.303,5.07,4.958,4.9087,5.299,5.144,4.7597,-22.121212121212128,-3.035426895104611,-24.485165794066326,,0.4586
celestia,2024-12-23,Series A&B Round,False,361616.44,0.036162,165764.98,6.303,5.07,4.958,4.9087,5.299,5.144,4.7597,-22.121212121212128,-3.035426895104611,-24.485165794066326,,0.4586
celestia,2024-12-23,Seed Round,False,291863.01,0.029186,133790.01,6.303,5.07,4.958,4.9087,5.299,5.144,,-22.121212121212128,,,,0.4586
celestia,2024-12-24,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.778,5.245,4.9087,5.299,5.376,4.9074,4.9397,-8.290065766701266,-6.7805246272881705,-14.508480443059874,,0.4586
celestia,2024-12-24,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.778,5.245,4.9087,5.299,5.376,4.9074,4.9397,-8.290065766701266,-6.7805246272881705,-14.508480443059874,,0.4586
celestia,2024-12-24,Series A&B Round,False,361616.44,0.036162,165764.98,5.778,5.245,4.9087,5.299,5.376,4.9074,4.9397,-8.290065766701266,-6.7805246272881705,-14.508480443059874,,0.4586
celestia,2024-12-24,Seed Round,False,291863.01,0.029186,133790.01,5.778,5.245,4.9087,5.299,5.376,4.9074,4.9397,-8.290065766701266,-6.7805246272881705,-14.508480443059874,,0.4586
celestia,2024-12-25,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.07,4.958,5.299,5.376,5.144,4.7597,4.7635,6.035502958579882,-11.39322916666668,-6.04536489151875,,0.4586
celestia,2024-12-25,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.07,4.958,5.299,5.376,5.144,4.7597,4.7635,6.035502958579882,-11.39322916666668,-6.04536489151875,,0.4586
celestia,2024-12-25,Series A&B Round,False,361616.44,0.036162,165764.98,5.07,4.958,5.299,5.376,5.144,4.7597,4.7635,6.035502958579882,-11.39322916666668,-6.04536489151875,,0.4586
celestia,2024-12-25,Seed Round,False,291863.01,0.029186,133790.01,5.07,4.958,5.299,5.376,5.144,4.7597,4.7635,6.035502958579882,-11.39322916666668,-6.04536489151875,,0.4586
celestia,2024-12-26,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.245,4.9087,5.376,5.144,4.9074,4.9397,4.7498,-1.925643469971401,-7.663297045101099,-9.441372735939,,0.4586
celestia,2024-12-26,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.245,4.9087,5.376,5.144,4.9074,4.9397,4.7498,-1.925643469971401,-7.663297045101099,-9.441372735939,,0.4586
celestia,2024-12-26,Series A&B Round,False,361616.44,0.036162,165764.98,5.245,4.9087,5.376,5.144,4.9074,4.9397,4.7498,-1.925643469971401,-7.663297045101099,-9.441372735939,,0.4586
celestia,2024-12-26,Seed Round,False,291863.01,0.029186,133790.01,5.245,4.9087,5.376,5.144,4.9074,4.9397,4.7498,-1.925643469971401,-7.663297045101099,-9.441372735939,,0.4586
celestia,2024-12-27,Initial Core Contributors,False,161534.25,0.016153,74047.3,4.958,5.299,5.144,4.9074,4.7597,4.7635,4.6391,-1.0205728116175916,-5.467253535477035,-6.432029043969346,,0.4586
celestia,2024-12-27,R&D & Ecosystem,False,183390.32,0.018339,84066.12,4.958,5.299,5.144,4.9074,4.7597,4.7635,4.6391,-1.0205728116175916,-5.467253535477035,-6.432029043969346,,0.4586
celestia,2024-12-27,Series A&B Round,False,361616.44,0.036162,165764.98,4.958,5.299,5.144,4.9074,4.7597,4.7635,4.6391,-1.0205728116175916,-5.467253535477035,-6.432029043969346,,0.4586
celestia,2024-12-27,Seed Round,False,291863.01,0.029186,133790.01,4.958,5.299,5.144,4.9074,4.7597,4.7635,4.6391,-1.0205728116175916,-5.467253535477035,-6.432029043969346,,0.4586
celestia,2024-12-28,Initial Core Contributors,False,161534.25,0.016153,74047.3,4.9087,5.376,4.9074,4.7597,4.9397,4.7498,4.8634,-3.035426895104611,2.178708742147631,-0.9228512640821243,,0.4586
celestia,2024-12-28,R&D & Ecosystem,False,183390.32,0.018339,84066.12,4.9087,5.376,4.9074,4.7597,4.9397,4.7498,4.8634,-3.035426895104611,2.178708742147631,-0.9228512640821243,,0.4586
celestia,2024-12-28,Series A&B Round,False,361616.44,0.036162,165764.98,4.9087,5.376,4.9074,4.7597,4.9397,4.7498,4.8634,-3.035426895104611,2.178708742147631,-0.9228512640821243,,0.4586
celestia,2024-12-28,Seed Round,False,291863.01,0.029186,133790.01,4.9087,5.376,4.9074,4.7597,4.9397,4.7498,4.8634,-3.035426895104611,2.178708742147631,-0.9228512640821243,,0.4586
celestia,2024-12-29,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.299,5.144,4.7597,4.9397,4.7635,4.6391,5.057,-6.7805246272881705,2.374638135919189,-4.566899414983959,,0.4586
celestia,2024-12-29,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.299,5.144,4.7597,4.9397,4.7635,4.6391,5.057,-6.7805246272881705,2.374638135919189,-4.566899414983959,,0.4586
celestia,2024-12-29,Series A&B Round,False,361616.44,0.036162,165764.98,5.299,5.144,4.7597,4.9397,4.7635,4.6391,5.057,-6.7805246272881705,2.374638135919189,-4.566899414983959,,0.4586
celestia,2024-12-29,Seed Round,False,291863.01,0.029186,133790.01,5.299,5.144,4.7597,4.9397,4.7635,4.6391,5.057,-6.7805246272881705,2.374638135919189,-4.566899414983959,,0.4586
celestia,2024-12-30,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.376,4.9074,4.9397,4.7635,4.7498,4.8634,5.532,-11.39322916666668,16.133095413036642,2.9017857142857086,,0.4586
celestia,2024-12-30,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.376,4.9074,4.9397,4.7635,4.7498,4.8634,5.532,-11.39322916666668,16.133095413036642,2.9017857142857086,,0.4586
celestia,2024-12-30,Series A&B Round,False,361616.44,0.036162,165764.98,5.376,4.9074,4.9397,4.7635,4.7498,4.8634,5.532,-11.39322916666668,16.133095413036642,2.9017857142857086,,0.4586
celestia,2024-12-30,Seed Round,False,291863.01,0.029186,133790.01,5.376,4.9074,4.9397,4.7635,4.7498,4.8634,5.532,-11.39322916666668,16.133095413036642,2.9017857142857086,,0.4586
celestia,2024-12-31,Initial Core Contributors,False,161534.25,0.016153,74047.3,5.144,4.7597,4.7635,4.7498,4.6391,5.057,5.542,-7.663297045101099,16.67859699355763,7.737169517884908,,0.4586
celestia,2024-12-31,R&D & Ecosystem,False,183390.32,0.018339,84066.12,5.144,4.7597,4.7635,4.7498,4.6391,5.057,5.542,-7.663297045101099,16.67859699355763,7.737169517884908,,0.4586
celestia,2024-12-31,Series A&B Round,False,361616.44,0.036162,165764.98,5.144,4.7597,4.7635,4.7498,4.6391,5.057,5.542,-7.663297045101099,16.67859699355763,7.737169517884908,,0.4586
celestia,2024-12-31,Seed Round,False,291863.01,0.029186,133790.01,5.144,4.7597,4.7635,4.7498,4.6391,5.057,5.542,-7.663297045101099,16.67859699355763,7.737169517884908,,0.4586
celestia,2025-01-01,Initial Core Contributors,False,161534.25,0.016153,74047.3,4.9074,4.9397,4.7498,4.6391,4.8634,5.532,5.535,-5.467253535477035,19.311935504731526,12.78884949260301,,0.4586
